"","Gene","PostInput_Counts","Mouse1_Counts","Mouse2_Counts","Mouse3_Counts","Mouse4_Counts","Mouse5_Counts","PostInput_log2NormCounts","Mouse1_log2NormCounts","Mouse2_log2NormCounts","Mouse3_log2NormCounts","Mouse4_log2NormCounts","Mouse5_log2NormCounts","Mouse1_L2FC","Mouse2_L2FC","Mouse3_L2FC","Mouse4_L2FC","Mouse5_L2FC","Mouse1_Zadj","Mouse2_Zadj","Mouse3_Zadj","Mouse4_Zadj","Mouse5_Zadj","Avg_Zadj"
"689","CNAG_04308",918,409,531,528,553,119,9.97573559788666,9.6491461661342,10.6187108892122,10.7209270164925,10.7478865906698,8.99443195406221,-0.326589431752463,0.642975291325557,0.745191418605829,0.77215099278312,-0.981303643824454,-0.278753561836035,0.826996230524688,0.903502994806035,0.855070985665302,-1.14689398279647,0.231984533272705
"690","CNAG_04323",5696,4007,1610,3837,1756,1146,12.6079163212823,12.9398816550185,12.218372758913,13.581558603213,12.4142531848964,12.2594683564612,0.331965333736195,-0.38954356236931,0.973642281930639,-0.19366313638597,-0.348447964821142,0.518760251945107,-0.261517554134675,1.12024727475903,-0.167563975101734,-0.376831476727649,0.166618904148017
"691","CNAG_04324",2614,1275,806,969,1215,399,11.4844987741243,11.2882497551663,11.2204657772062,11.5964966829499,11.8830343372605,10.7378727356518,-0.196249018958001,-0.264032996918115,0.111997908825643,0.398535563136191,-0.746626038472524,-0.120910531696562,-0.12920037646269,0.302756430092505,0.459474991881642,-0.861336894677817,-0.0698432761725844
"692","CNAG_04343",1064,377,469,405,242,319,10.1884710735847,9.53176234924946,10.4397082408231,10.3385705711495,9.55669191527343,10.4152522591481,-0.65670872433528,0.251237167238347,0.15009949756479,-0.631779158311311,0.226781185563315,-0.678530026645458,0.414013604086815,0.338905566480711,-0.631455263665179,0.323110730959442,-0.0467910777567338
"693","CNAG_04344",1148,614,589,569,438,274,10.2980050977672,10.2346839555466,10.7681763076225,10.8287561459543,10.4117582366016,10.1960452313613,-0.0633211422206728,0.470171209855309,0.530751048187076,0.113753138834397,-0.101959866405961,0.040065932965347,0.644820743798561,0.7000512634235,0.157938231849402,-0.0769033113034779,0.293194572146667
"694","CNAG_04385",3187,3568,1440,847,1149,1292,11.7703481242774,12.7724973506154,12.057416622598,11.4024290907286,11.8024787618552,12.432434131592,1.00214922633802,0.287068498320666,-0.367919033548754,0.0321306375778665,0.662086007314642,1.33035700916693,0.451788118001235,-0.152567969204206,0.0715137109718804,0.852792193989992,0.510776612585165
"695","CNAG_04386",2984,1914,972,3228,2751,556,11.6754247364436,11.8741507359569,11.4905389915661,13.332242619212,13.0618208794695,11.2163303034197,0.198725999513305,-0.184885744877503,1.65681788276838,1.38639614302586,-0.45909443302385,0.357406610379839,-0.0457608590574475,1.76841468165783,1.50545344140784,-0.511466748905391,0.614809425096534
"696","CNAG_04415",3341,1674,1351,1264,1174,1804,11.8384100510407,11.6809145333729,11.9653977833813,11.9798158399252,11.8335237713456,12.91395332313,-0.157495517667797,0.126987732340528,0.141405788884468,-0.00488627969516386,1.07554327208922,-0.0739798066741865,0.283025949829045,0.330657352398199,0.0323190123234051,1.35588942141173,0.385582385857638
"697","CNAG_04416",2753,1280,587,1879,1529,899,11.559218821005,11.2938940649342,10.7632719954275,12.5516675318489,12.2145879863083,11.9093351742652,-0.265324756070823,-0.795946825577518,0.992448710843972,0.655369165303329,0.350116353260177,-0.204561668141856,-0.689960630548865,1.13808999959703,0.731418643091019,0.473185687184282,0.289634406236323
"698","CNAG_04449",2812,3037,1316,1117,1169,1276,11.589800774553,12.5400646945889,11.9275391927163,11.8014955676274,11.8273679835358,12.4144596633748,0.950263920035901,0.337738418163285,0.211694793074319,0.237567208982718,0.824658888821716,1.26752358865785,0.505205937946027,0.397344513829854,0.289036538391538,1.05061183076615,0.701944481918285
"699","CNAG_04469",844,206,236,188,706,355,9.85461006042403,8.66145917665311,9.44993235458161,9.23266679838898,11.1000934692146,10.5694077173505,-1.19315088377092,-0.40467770584242,-0.62194326203505,1.24548340879061,0.714797656926452,-1.32816473413566,-0.277472443220276,-0.393575149884444,1.3562505212039,0.916932038737881,0.05479404654028
"700","CNAG_04470",934,255,273,293,394,595,10.0006394495974,8.96862726939418,9.65976684263923,9.87197516244398,10.2591412629327,11.3140953444591,-1.03201218020319,-0.340872606958149,-0.128664287153393,0.258501813335325,1.31345589486171,-1.13302478714175,-0.210207105237781,0.0744265668552617,0.311202768574172,1.64538289772236,0.137556068154452
"701","CNAG_04504",1383,589,1213,406,714,397,10.5664888785485,10.1747637551859,11.8099907025453,10.3421256462786,11.1163419960988,10.7306272524742,-0.391725123362601,1.24350182399675,-0.224363232269871,0.54985311755029,0.164138373925704,-0.35763327928934,1.46009015082172,-0.0163684454710503,0.619694869235015,0.246886589947028,0.390533977048675
"702","CNAG_04505",3761,7,3,1,7,7,12.0092023790097,3.88020684213537,3.30417654762048,2.06856565750501,4.50810358574882,4.95153227695233,-8.12899553687428,-8.70502583138917,-9.94063672150464,-7.50109879326083,-7.05767010205732,-9.72751466061534,-9.02795997165354,-9.23474770918343,-7.9049111007903,-8.54065236699643,-8.88715716184781
"703","CNAG_04514",3844,7,6,1,4,9,12.0406868519027,3.88020684213537,4.22923559619314,2.06856565750501,3.74753301622776,5.30370395775993,-8.16048000976733,-7.81145125570956,-9.97212119439769,-8.29315383567494,-6.73698289414277,-9.76564254817712,-8.08592560611367,-9.26461881278789,-8.74356437036023,-8.15043828946803,-8.80203792538139
"704","CNAG_04520",2887,2207,1744,939,1093,852,11.6277631282878,12.079595512049,12.3336888490839,11.5511400597011,11.7304140586292,11.8318881790757,0.451832383761213,0.705925720796154,-0.0766230685866471,0.102650930341404,0.204125050787949,0.663919976271471,0.893360549184599,0.123801019995711,0.146182857596981,0.295542613137654,0.424561403237283
"705","CNAG_04566",3585,1737,2364,1825,769,633,11.9400763732265,11.7341968223332,12.772445541866,12.5096060391874,11.2233550400976,11.403377160144,-0.205879550893327,0.832369168639516,0.569529665960856,-0.71672133312887,-0.536699213082469,-0.132573164259525,1.02666120075607,0.73684273562293,-0.72139476132686,-0.605896700942761,0.0607278619699714
"706","CNAG_04582",937,754,265,266,517,272,10.005261438711,10.5307874833295,9.61691209438408,9.73265701240494,10.6508298080459,10.185485032782,0.525526044618481,-0.388349344326894,-0.272604426306042,0.645568369334962,0.180223594071013,0.753163446369458,-0.26025857198979,-0.0621375999985017,0.721041246138648,0.266459180265366,0.283653540157036
"707","CNAG_04587",3175,894,542,2457,331,385,11.7649072579784,10.7763450680029,10.6482732580224,12.9385437930096,10.008000899857,10.6863731546033,-0.98856218997545,-1.11663399995597,1.17363653503118,-1.75690635812137,-1.07853410337506,-1.08040658554151,-1.02803911562955,1.30999315600521,-1.82277601067637,-1.26520457687328,-0.7772866265431
"708","CNAG_04594",3450,1660,872,1715,307,385,11.8847139831842,11.6688019529107,11.3339683107052,12.4199340200264,9.89951786573769,10.6863731546033,-0.215912030273515,-0.550745672478918,0.535220036842261,-1.98519611744647,-1.19834082858085,-0.144722557615197,-0.431461878485328,0.704291246210561,-2.06449652606352,-1.41098610355747,-0.669475163902191
"709","CNAG_04609",1122,1324,1298,575,831,671,10.2649816864739,11.342634280906,11.9076752229742,10.8438811723685,11.3351748989092,11.4874542634266,1.07765259443208,1.64269353650027,0.578899485894604,1.07019321243522,1.2224725769527,1.4217920457008,1.88093058412414,0.745732414765627,1.17064764207957,1.53467386227558,1.35075530978915
"710","CNAG_04618",1418,1549,531,356,799,600,10.6025217723833,11.568987608258,10.6187108892122,10.1526792521918,11.2785442889245,11.3261634549124,0.966465835874684,0.0161891168289028,-0.449842520191467,0.676022516541227,0.723641682529125,1.28714420696977,0.166218571567632,-0.230293423444964,0.753287073459756,0.927693501019546,0.580809985914349
"711","CNAG_04622",3107,935,1317,932,904,956,11.7336819805521,10.8410005313486,11.9286347680205,11.5403484676101,11.4566041016604,11.9980023138505,-0.892681449203536,0.194952787468392,-0.19333351294201,-0.277077878891731,0.264320333298372,-0.96429442714808,0.354676844257822,0.0130712076560151,-0.255886178467261,0.368788586337262,-0.0967287934728482
"712","CNAG_04632",1154,1449,516,673,776,636,10.3055197215731,11.4727408299678,10.5773967662002,11.0708114150878,11.2364226512374,11.4101959136481,1.16722110839471,0.271877044627095,0.765291693514705,0.930902929664324,1.10467619207501,1.53026005915759,0.43577281068235,0.922573264660027,1.02316262549653,1.39133852950647,1.06062145790059
"713","CNAG_04633",1322,525,334,289,588,448,10.5014537960441,10.0089656908481,9.9503882119793,9.85216530000181,10.8363733266534,10.9048903187725,-0.492488105196029,-0.551065584064846,-0.649288496042338,0.334919530609243,0.403436522728319,-0.479657861208976,-0.431799139320719,-0.419519122994448,0.392116297322763,0.538065982466323,-0.0801587687470113
"714","CNAG_04634",1286,505,691,908,563,307,10.4616501217473,9.95298710649064,10.9984722686285,11.5027236131055,10.7737271309417,10.3599757867405,-0.50866301525669,0.536822146881207,1.0410734913582,0.312077009194335,-0.101674335006877,-0.499245775359856,0.715086253676208,1.18422308435341,0.367929903393062,-0.0765558750205536,0.338287518208453
"715","CNAG_04642",191,22,21,296,445,251,7.71625735889443,5.46388629391079,5.98057299197325,9.8866560692968,10.4346160432938,10.0696693951697,-2.25237106498364,-1.73568436692119,2.17039871040236,2.71835868439933,2.35341203627524,-2.61088679556681,-1.6806614434725,2.25567791657468,2.91577807852251,2.91080763677155,0.758143078565887
"716","CNAG_04655",3679,2466,2831,2203,3040,980,11.9774075495294,12.2396466742838,13.0324932408317,12.7811366188763,13.2059200235963,12.0337648070867,0.262239124754435,1.05508569130228,0.80372906934692,1.22851247406687,0.0563572575572895,0.434321390122762,1.26145594965803,0.959040981291902,1.33828115148644,0.115737894705373,0.821767473452901
"717","CNAG_04656",1362,971,474,248,191,165,10.5444290938666,10.895476301433,10.4549964199319,9.63169395812383,9.21576893278742,9.46514759331235,0.351047207566436,-0.0894326739346845,-0.912735135742757,-1.32866016107917,-1.07928150055424,0.54186851684568,0.0548687644477439,-0.66946587914533,-1.3693352090931,-1.26611401414929,-0.54163556421886
"718","CNAG_04657",3221,1868,2331,741,2586,1420,11.7856534063938,11.8390638252633,12.7521674299682,11.2096169027637,12.9725977803211,12.5686954644223,0.0534104188695324,0.966514023574454,-0.576036503630052,1.1869443739273,0.783042058028535,0.181428561181389,1.16808091741818,-0.350020806728731,1.29426751452302,0.999972226700799,0.658745682618932
"719","CNAG_04663",2676,1269,1514,429,979,424,11.518306083473,11.2814473047437,12.1296964723197,10.421563977879,11.5715508630507,10.8254984419438,-0.236858778729248,0.611390388846704,-1.09674210559401,0.0532447795776818,-0.692807641529219,-0.170089196993853,0.793698434932557,-0.844043718801106,0.0938700413707604,-0.79585035327862,-0.184482958554052
"720","CNAG_04681",942,281,390,334,314,317,10.0129319997265,9.10843367813917,10.1738048392925,10.0607335926916,9.93201009514504,10.4061853411484,-0.904498321587324,0.160872839565984,0.0478015929650937,-0.0809219045814515,0.393253341421859,-0.97860473124977,0.318748693464746,0.241849747341007,-0.0481899447565473,0.525675027661343,0.0118957584921556
"721","CNAG_04688",265,21,159,2,24,20,8.18676007210299,5.39832780359413,8.88117089077535,2.88545498150756,6.24008786281632,6.43547664184097,-2.78843226850885,0.694410818672367,-5.30130509059543,-1.94667220928666,-1.75128343026202,-3.26006016313977,0.881221177931578,-4.83315088801092,-2.02370617715499,-2.08380990792533,-2.26390119165989
"722","CNAG_04691",3317,2529,1096,700,1462,760,11.8280119310089,12.2760334802135,11.6637018429426,11.1275339622255,12.1499568013924,11.667082073005,0.448021549204515,-0.164310088066314,-0.700477968783471,0.321944870383502,-0.160929858003955,0.659305032518471,-0.024069355810555,-0.468085476603169,0.378378311151106,-0.14865834332646,0.0793740335858787
"723","CNAG_04705",4289,2386,2707,2361,2423,977,12.1986843033407,12.1920779196901,12.9678842665687,12.8810514492548,12.8786819843705,12.0293426765705,-0.00660638365060429,0.769199963227983,0.682367145914094,0.679997681029763,-0.169341626770219,0.108747849451564,0.960066241632205,0.843898047160113,0.757496105050827,-0.158893832951554,0.502262882068631
"724","CNAG_04719",1023,632,267,545,184,165,10.1318286174001,10.2763357556953,9.62774571351875,10.7666186537157,9.1619943642687,9.46514759331235,0.144507138295182,-0.50408290388137,0.634790036315611,-0.969834253131424,-0.666681024087774,0.29174724071929,-0.382268523161076,0.798758947171216,-0.989398834987626,-0.764059331771558,-0.209044100405951
"725","CNAG_04730",4123,3154,1244,1484,2141,1190,12.1417498051523,12.5945914602528,11.8463876247469,12.211257515758,12.7001976062545,12.3138120062681,0.452841655100471,-0.295362180405423,0.0695077106056932,0.558447801102208,0.172062201115807,0.665142209982459,-0.16222858506733,0.262443571194926,0.62879519569688,0.256528349397266,0.33013614824084
"726","CNAG_04735",3144,790,708,862,2728,769,11.7507559712403,10.5980311731584,11.0335189857606,11.4277457160658,13.0497098066959,11.6840610604549,-1.15272479808194,-0.717236985479703,-0.323010255174543,1.29895383545559,-0.0666949107854382,-1.27920849926561,-0.60698224654337,-0.10996046625751,1.4128667230416,-0.0339927062437051,-0.123455439053719
"727","CNAG_04736",3018,2226,1309,1348,2169,901,11.6917650375673,12.0919596301077,11.9198467814752,12.0726176150717,12.7189400649917,11.9125403320096,0.400194592540407,0.228081743907909,0.380852577504413,1.02717502742438,0.220775294442305,0.601386298026532,0.389602430000638,0.557834089798832,1.12509860876954,0.315802727379376,0.597944830794984
"728","CNAG_04757",1004,745,316,88,851,356,10.1048060752098,10.5134751662458,9.87054772581054,8.14023209347266,11.3694724303362,10.5734632669668,0.408669091036055,-0.234258349399225,-1.96457398173711,1.26466635512638,0.468657191757023,0.611648967085091,-0.0978110084703234,-1.66740499823502,1.37656203972596,0.617426875488294,0.1680843751188
"729","CNAG_04801",834,482,164,893,644,398,9.83743312927309,9.88580631907418,8.92574665423153,11.4786998421235,10.9675492457938,10.7342545425789,0.048373189801092,-0.911686475041561,1.64126671285041,1.13011611652074,0.896821413305856,0.175328446239118,-0.811977001893968,1.75366040549866,1.2340959338552,1.1384196142659,0.697905479592982
"730","CNAG_04848",1805,41,95,30,57,38,10.9504641190311,6.34677875835737,8.14020332937331,6.59754350283194,7.476922899814,7.35355865130178,-4.60368536067376,-2.81026078965782,-4.3529206161992,-3.47354121921713,-3.59690546772935,-5.45834266351199,-2.81351363753466,-3.93336479383733,-3.64040403123378,-4.32957363981797,-4.03503975318714
"731","CNAG_04853",2814,2166,1904,889,1015,1383,11.5908261760553,12.0525484346375,12.4602988009792,11.4722253604029,11.6236330131231,12.5306120444723,0.461722258582123,0.869472624923874,-0.118600815652465,0.0328068370677368,0.93978586841698,0.675896674641256,1.06577682898843,0.0839743525477802,0.0722296926684716,1.190699015514,0.617715312871989
"732","CNAG_04860",3140,1161,524,959,1097,919,11.7489198460646,11.1531771220627,10.5995780970801,11.5815356906016,11.7356826351798,11.9410707575408,-0.595742724001932,-1.14934174898453,-0.167384155463045,-0.0132372108848369,0.192150911476228,-0.604699830608909,-1.06252065129871,0.0376908336016805,0.0234767786765785,0.280972410116132,-0.265016091902646
"733","CNAG_04876",825,571,195,145,245,209,9.82179706771875,10.1300262122958,9.17505327502491,8.85869801827188,9.57444315946958,9.80575472513409,0.308229144577096,-0.646743792693844,-0.963099049446868,-0.24735390824917,-0.0160423425846599,0.49001558296248,-0.532666110041388,-0.717248978112621,-0.224413485498846,0.0276416361531954,-0.191334270907436
"734","CNAG_04877",2775,1568,671,1459,1413,1061,11.5706981923248,11.586570269573,10.9561203432827,12.1867515202465,12.1007859642032,12.1483095411832,0.015872077248245,-0.614577849042043,0.616053327921737,0.530087771878447,0.577611348858429,0.135969401885505,-0.498755762606794,0.780982370140971,0.598766687626136,0.750002933581447,0.353393126125453
"735","CNAG_04885",2710,3097,1318,1058,1023,944,11.5365146484433,12.5682844761057,11.9297295119816,11.7232285481899,11.6349558553745,11.9797830388075,1.03176982766236,0.393214863538255,0.186713899746598,0.0984412069311134,0.443268390364171,1.36622773695846,0.563690947976074,0.373643724705669,0.141725467500372,0.586533632881301,0.606364302004376
"736","CNAG_04887",2634,1478,803,1680,371,739,11.4954911555288,11.5013195445309,11.2150881850234,12.3901921614197,10.1724378008318,11.6266696256483,0.00582838900206362,-0.280402970505385,0.894701005890893,-1.32305335469704,0.131178470119515,0.123806434525156,-0.146458116445344,1.04535121271405,-1.36339854276006,0.206780785469214,-0.0267836452993967
"737","CNAG_04888",2898,1059,1672,1248,743,725,11.6332478851405,11.0205727530783,12.2728756917358,11.9614418898707,11.1737547675913,11.5990850666282,-0.612675132062243,0.639627806595286,0.3281940047302,-0.459493117549227,-0.0341628185123657,-0.625205079430027,0.823467207049913,0.50787391773736,-0.449033280786323,0.00559253464868664,0.0525390598439218
